,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_bin,edu_bin,marital_bin,race_bin
17971,41, Private,109296, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17972,48, Self-emp-not-inc,194717, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17973,47, Private,110841, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K,31-60,low,married,Non-White
17974,61, Federal-gov,197409, Masters,11, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K,61+,high,married,Non-White
17975,26, Private,142986, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11, United-States, >50K,<=30,low,married,Non-White
17976,24, Private,234754, 7th-8th,7, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17977,49, Private,102975, Assoc-acdm,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
17978,24, Self-emp-inc,330797, Masters,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K,<=30,low,married,Non-White
17979,51, Private,108847, HS-grad,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,4183,0,57, United-States, <=50K,31-60,high,married,Non-White
17980,62, Federal-gov,178905, 10th,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,70, United-States, <=50K,61+,low,married,Non-White
17981,38, Private,312865, Bachelors,14, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, United-States, >50K,31-60,high,married,Non-White
17982,43, Private,139030, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,75, United-States, <=50K,31-60,high,not-married,Non-White
17983,22, Private,346009, Assoc-voc,7, Never-married, Prof-specialty, Other-relative, White, Male,0,0,11, United-States, <=50K,<=30,low,not-married,Non-White
17984,38, Private,119081, 10th,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17985,39, Private,111280, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K,31-60,low,not-married,Non-White
17986,19, Private,301641, Some-college,10, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K,<=30,low,not-married,Non-White
17987,23, Private,192384, Some-college,9, Never-married, Transport-moving, Husband, White, Male,0,0,37, El-Salvador, <=50K,<=30,low,not-married,Non-White
17988,33, Private,106871, HS-grad,4, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,50, United-States, <=50K,31-60,low,married,Non-White
17989,26, Private,191167, Some-college,10, Widowed, Tech-support, Unmarried, White, Female,0,0,70, United-States, <=50K,<=30,low,not-married,Non-White
17990,59, Private,455921, 9th,3, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K,31-60,low,not-married,Non-White
17991,21, Private,245736, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
17992,34, Private,392616, Assoc-voc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,57, United-States, <=50K,31-60,low,married,Non-White
17993,32, Private,121733, HS-grad,13, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17994,33, Private,180982, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,61, United-States, >50K,31-60,high,married,Non-White
17995,42, Private,137670, 7th-8th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,10629,0,61, United-States, >50K,31-60,low,married,Non-White
17996,36, Private,274120, Prof-school,4, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K,31-60,low,married,Non-White
17997,51, Private,352445, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, >50K,31-60,low,married,Non-White
17998,31, Private,248865, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,59, United-States, <=50K,31-60,low,married,Non-White
17999,40, Private,122689, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K,31-60,low,not-married,Non-White
18000,31, Self-emp-not-inc,58597, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
18001,31, Private,185293, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1831,40, United-States, >50K,31-60,high,married,Non-White
18002,19, Private,405634, 9th,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
18003,27, Private,156320, HS-grad,9, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Canada, <=50K,<=30,low,not-married,Non-White
18004,23, Private,181642, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,25, United-States, <=50K,<=30,low,not-married,Non-White
18005,48, Self-emp-not-inc,412257, 10th,13, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K,31-60,high,not-married,Non-White
18006,25, Private,187549, Some-college,7, Never-married, Farming-fishing, Unmarried, White, Male,0,1529,39, United-States, <=50K,<=30,low,not-married,Non-White
18007,46, Private,186012, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K,31-60,low,married,Non-White
18008,24, Private,205960, 1st-4th,9, Married-spouse-absent, Machine-op-inspct, Other-relative, White, Female,0,0,11, United-States, <=50K,<=30,low,married,Non-White
18009,40, Private,190280, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Philippines, <=50K,31-60,low,married,Non-White
18010,21, Private,189836, Some-college,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
18011,49, Private,178082, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K,31-60,low,married,Non-White
18012,26, Local-gov,162032, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,5415,0,45, United-States, <=50K,<=30,high,not-married,Non-White
18013,36, Private,138642, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K,31-60,low,not-married,Non-White
18014,50, Private,188546, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K,31-60,high,not-married,Non-White
18015,32, Private,109153, HS-grad,9, Separated, ?, Not-in-family, White, Female,0,0,40, Mexico, <=50K,31-60,low,not-married,Non-White
18016,55, Private,117752, Prof-school,11, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,51, United-States, <=50K,31-60,high,married,Non-White
18017,35, Self-emp-inc,119831, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, United-States, >50K,31-60,high,married,Non-White
18018,37, Self-emp-not-inc,160141, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,14, Nicaragua, <=50K,31-60,low,not-married,Non-White
18019,17, Private,122156, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,21, United-States, <=50K,<=30,low,not-married,Non-White
18020,39, Private,117221, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Canada, <=50K,31-60,low,not-married,Non-White
18021,28, Private,178595, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
18022,58, ?,331864, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
18023,23, Private,182141, HS-grad,10, Separated, Other-service, Other-relative, White, Female,0,0,12, United-States, <=50K,<=30,low,not-married,Non-White
18024,47, Self-emp-not-inc,224328, Prof-school,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,56, ?, >50K,31-60,high,married,Non-White
18025,34, Private,176773, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,59, United-States, <=50K,31-60,low,married,Non-White
18026,22, Private,186402, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,12, United-States, <=50K,<=30,low,not-married,Non-White
18027,63, ?,195271, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,33, United-States, <=50K,61+,low,married,Non-White
18028,44, State-gov,342725, Bachelors,14, Married-civ-spouse, Sales, Husband, White, Female,0,1673,40, China, <=50K,31-60,high,married,Non-White
18029,44, Private,148608, HS-grad,9, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,56, Philippines, <=50K,31-60,low,married,Non-White
18030,50, Private,211135, Bachelors,11, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
18031,51, Private,185557, 10th,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, Taiwan, <=50K,31-60,low,not-married,Non-White
18032,43, Private,157841, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
18033,52, Private,42058, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K,31-60,high,married,Non-White
18034,42, State-gov,340875, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
18035,41, Private,201146, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, ?, >50K,31-60,high,married,Non-White
18036,46, Self-emp-not-inc,330885, Assoc-voc,12, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cambodia, <=50K,31-60,high,not-married,Non-White
18037,23, Private,32758, 5th-6th,12, Married-spouse-absent, Tech-support, Wife, White, Male,0,0,68, United-States, <=50K,<=30,high,married,Non-White
18038,20, ?,243334, Some-college,10, Separated, Handlers-cleaners, Own-child, White, Male,0,0,12, Mexico, <=50K,<=30,low,not-married,Non-White
18039,57, Private,90809, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,6438,0,58, Jamaica, >50K,31-60,high,married,Non-White
18040,42, Private,121592, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
18041,28, Private,215145, Some-college,6, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K,<=30,low,not-married,Non-White
18042,56, Private,453223, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
18043,42, Private,192894, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K,31-60,low,married,Non-White
18044,63, Self-emp-inc,201724, 10th,10, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K,61+,low,married,Non-White
18045,49, Private,253711, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
18046,24, Private,65711, Some-college,10, Never-married, ?, Unmarried, Black, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
18047,42, Private,222706, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,6297,0,59, United-States, >50K,31-60,high,married,Non-White
18048,41, Private,175712, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,1811,34, United-States, <=50K,31-60,low,not-married,Non-White
18049,30, Federal-gov,442957, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,90, Mexico, <=50K,<=30,low,not-married,Non-White
18050,43, Private,40437, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
18051,51, Private,104383, 10th,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,62, United-States, <=50K,31-60,high,married,Non-White
18052,30, Private,185782, HS-grad,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K,<=30,high,not-married,Non-White
18053,46, Private,239278, Bachelors,13, Never-married, Exec-managerial, Wife, White, Female,0,0,58, Italy, >50K,31-60,high,not-married,Non-White
18054,50, Private,395832, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, >50K,31-60,low,married,Non-White
18055,53, State-gov,162609, 9th,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States, >50K,31-60,high,married,Non-White
18056,17, Federal-gov,33990, HS-grad,7, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
18057,27, State-gov,193605, Bachelors,11, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K,<=30,high,married,Non-White
18058,26, Private,204476, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
18059,40, Federal-gov,197765, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,5322,0,33, Trinadad&Tobago, <=50K,31-60,low,not-married,Non-White
18060,55, Self-emp-not-inc,103590, Some-college,10, Divorced, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
18061,47, Private,141200, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
18062,29, Private,104669, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,25, United-States, <=50K,<=30,low,not-married,Non-White
18063,27, State-gov,139365, Assoc-acdm,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,58, United-States, <=50K,<=30,high,not-married,Non-White
18064,34, Private,214928, Bachelors,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K,31-60,low,married,Non-White
18065,20, Self-emp-not-inc,27332, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,59, United-States, <=50K,<=30,low,married,Non-White
18066,19, Private,193821, 11th,10, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,34, United-States, <=50K,<=30,low,not-married,Non-White
18067,36, Private,203773, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
18068,24, Private,148496, Assoc-voc,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
18069,55, Private,204147, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,69, United-States, >50K,31-60,high,married,Non-White
18070,55, Private,180232, HS-grad,9, Divorced, Machine-op-inspct, Husband, White, Male,0,0,36, Mexico, <=50K,31-60,low,not-married,Non-White
18071,35, Private,122892, HS-grad,10, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K,31-60,low,not-married,Non-White
18072,42, Private,87873, 9th,10, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,11, United-States, <=50K,31-60,low,not-married,Non-White
18073,40, State-gov,194036, 5th-6th,11, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
18074,35, Private,165066, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
18075,54, Private,149741, HS-grad,6, Separated, Machine-op-inspct, Other-relative, White, Female,10566,0,14, United-States, <=50K,31-60,low,not-married,Non-White
